id,candidate,votes,state,county/township
3819,trump,9637,TX,Austin
3934,clinton,397,TX,Bailey
3934,trump,1343,TX,Bailey
3830,clinton,1726,TX,Bandera
3830,trump,8159,TX,Bandera
3781,clinton,10555,TX,Bastrop
3781,trump,16314,TX,Bastrop
3945,clinton,191,TX,Baylor
3945,trump,1267,TX,Baylor
3843,clinton,3443,TX,Bee
3843,trump,4743,TX,Bee
3750,clinton,37608,TX,Bell
3750,trump,51780,TX,Bell
3737,clinton,319191,TX,Bexar
3737,trump,240161,TX,Bexar
3864,clinton,1244,TX,Blanco
3864,trump,4212,TX,Blanco
3984,clinton,31,TX,Borden
3984,trump,330,TX,Borden
3848,clinton,1277,TX,Bosque
3848,trump,6325,TX,Bosque
3773,clinton,8831,TX,Bowie
3773,trump,24913,TX,Bowie
3747,clinton,43075,TX,Brazoria
3747,trump,72653,TX,Brazoria
3756,clinton,23041,TX,Brazos
3756,trump,38662,TX,Brazos
3885,clinton,1869,TX,Brewster
3885,trump,2073,TX,Brewster
3973,clinton,91,TX,Briscoe
3973,trump,625,TX,Briscoe
3914,clinton,1937,TX,Brooks
3914,trump,613,TX,Brooks
3809,clinton,1621,TX,Brown
3809,trump,12010,TX,Brown
3857,clinton,1491,TX,Burleson
3857,trump,5316,TX,Burleson
3794,clinton,3785,TX,Burnet
3794,trump,14595,TX,Burnet
3822,clinton,4663,TX,Caldwell
3822,trump,6516,TX,Caldwell
3856,clinton,2118,TX,Calhoun
3856,trump,4638,TX,Calhoun
3865,clinton,568,TX,Callahan
3865,trump,4858,TX,Callahan
3751,clinton,59319,TX,Cameron
3751,trump,29432,TX,Cameron
3880,clinton,1260,TX,Camp
3880,trump,3201,TX,Camp
3910,clinton,249,TX,Carson
3910,trump,2617,TX,Carson
3824,clinton,2250,TX,Cass
3824,trump,9182,TX,Cass
3928,clinton,526,TX,Castro
3928,trump,1413,TX,Castro
3803,clinton,2939,TX,Chambers
3803,trump,13278,TX,Chambers
3802,clinton,3466,TX,Cherokee
3802,trump,12896,TX,Cherokee
3924,clinton,253,TX,Childress
3924,trump,1802,TX,Childress
3873,clinton,536,TX,Clay
3873,trump,4376,TX,Clay
3966,clinton,190,TX,Cochran
3966,trump,679,TX,Cochran
3949,clinton,140,TX,Coke
3949,trump,1265,TX,Coke
3897,clinton,387,TX,Coleman
3897,trump,3177,TX,Coleman
3739,clinton,139837,TX,Collin
3739,trump,200395,TX,Collin
3957,clinton,145,TX,Collingsworth
3957,trump,983,TX,Collingsworth
3842,clinton,1977,TX,Colorado
3842,trump,6323,TX,Colorado
3758,clinton,14166,TX,Comal
3758,trump,44996,TX,Comal
3870,clinton,788,TX,Comanche
3870,trump,4300,TX,Comanche
3959,clinton,148,TX,Concho
3959,trump,885,TX,Concho
3806,clinton,2345,TX,Cooke
3806,trump,13174,TX,Cooke
3798,clinton,5057,TX,Coryell
3798,trump,12212,TX,Coryell
3978,clinton,84,TX,Cottle
3978,trump,486,TX,Cottle
3952,clinton,299,TX,Crane
3952,trump,1047,TX,Crane
3951,clinton,372,TX,Crockett
3951,trump,980,TX,Crockett
3939,clinton,468,TX,Crosby
3939,trump,1180,TX,Crosby
3971,clinton,454,TX,Culberson
3971,trump,280,TX,Culberson
3942,clinton,222,TX,Dallam
3942,trump,1258,TX,Dallam
3735,clinton,458845,TX,Dallas
3735,trump,261865,TX,Dallas
3900,clinton,835,TX,Dawson
3900,trump,2636,TX,Dawson
3859,clinton,1161,TX,De Witt
3859,trump,5510,TX,De Witt
3887,clinton,1185,TX,Deaf Smith
3887,trump,2911,TX,Deaf Smith
3918,clinton,400,TX,Delta
3918,trump,1836,TX,Delta
3740,clinton,110000,TX,Denton
3740,trump,169175,TX,Denton
3965,clinton,128,TX,Dickens
3965,trump,755,TX,Dickens
3905,clinton,2173,TX,Dimmit
3905,trump,974,TX,Dimmit
3947,clinton,190,TX,Donley
3947,trump,1225,TX,Donley
3890,clinton,2783,TX,Duval
3890,trump,1316,TX,Duval
3858,clinton,776,TX,Eastland
3858,trump,6008,TX,Eastland
3772,clinton,10225,TX,Ector
3772,trump,24976,TX,Ector
3960,clinton,302,TX,Edwards
3960,trump,741,TX,Edwards
3742,clinton,145509,TX,El Paso
3742,trump,54567,TX,El Paso
3757,clinton,16197,TX,Ellis
3757,trump,44807,TX,Ellis
3810,clinton,2159,TX,Erath
3810,trump,11205,TX,Erath
3869,clinton,1682,TX,Falls
3869,trump,3438,TX,Falls
3820,clinton,2123,TX,Fannin
3820,trump,9536,TX,Fannin
3825,clinton,2127,TX,Fayette
3825,trump,8648,TX,Fayette
3938,clinton,403,TX,Fisher
3938,trump,1265,TX,Fisher
3929,clinton,435,TX,Floyd
3929,trump,1473,TX,Floyd
3980,clinton,113,TX,Foard
3980,trump,383,TX,Foard
3741,clinton,134475,TX,Fort Bend
3741,trump,117212,TX,Fort Bend
3881,clinton,665,TX,Franklin
3881,trump,3583,TX,Franklin
3851,clinton,1461,TX,Freestone
3851,trump,5995,TX,Freestone
3913,clinton,1401,TX,Frio
3913,trump,1232,TX,Frio
3879,clinton,597,TX,Gaines
3879,trump,3907,TX,Gaines
3746,clinton,45503,TX,Galveston
3746,trump,73566,TX,Galveston
3946,clinton,224,TX,Garza
3946,trump,1223,TX,Garza
3816,clinton,2286,TX,Gillespie
3816,trump,10445,TX,Gillespie
3977,clinton,34,TX,Glasscock
3977,trump,553,TX,Glasscock
3896,clinton,973,TX,Goliad
3896,trump,2618,TX,Goliad
3861,clinton,1567,TX,Gonzales
3861,trump,4580,TX,Gonzales
3853,clinton,699,TX,Gray
3853,trump,6495,TX,Gray
3765,clinton,10276,TX,Grayson
3765,trump,35274,TX,Grayson
3767,clinton,11623,TX,Gregg
3767,trump,28693,TX,Gregg
3832,clinton,2194,TX,Grimes
3832,trump,7065,TX,Grimes
3760,clinton,18308,TX,Guadalupe
3760,trump,36495,TX,Guadalupe
3837,clinton,2090,TX,Hale
3837,trump,6347,TX,Hale
3958,clinton,164,TX,Hall
3958,trump,891,TX,Hall
3898,clinton,479,TX,Hamilton
3898,trump,3056,TX,Hamilton
3930,clinton,171,TX,Hansford
3930,trump,1730,TX,Hansford
3943,clinton,249,TX,Hardeman
3943,trump,1207,TX,Hardeman
3787,clinton,2779,TX,Hardin
3787,trump,19600,TX,Hardin
3734,clinton,706471,TX,Harris
3734,trump,544960,TX,Harris
3782,clinton,7130,TX,Harrison
3782,trump,18712,TX,Harrison
3931,clinton,172,TX,Hartley
3931,trump,1727,TX,Hartley
3935,clinton,314,TX,Haskell
3935,trump,1403,TX,Haskell
3755,clinton,33117,TX,Hays
3755,trump,33730,TX,Hays
3940,clinton,181,TX,Hemphill
3940,trump,1460,TX,Hemphill
3779,clinton,5649,TX,Henderson
3779,trump,23574,TX,Henderson
3745,clinton,118739,TX,Hidalgo
3745,trump,48608,TX,Hidalgo
3817,clinton,2535,TX,Hill
3817,trump,10075,TX,Hill
3854,clinton,1257,TX,Hockley
3854,trump,5793,TX,Hockley
3783,clinton,4001,TX,Hood
3783,trump,21367,TX,Hood
3813,clinton,2508,TX,Hopkins
3813,trump,10704,TX,Hopkins
3844,clinton,1978,TX,Houston
3844,trump,6205,TX,Houston
3838,clinton,1768,TX,Howard
3838,trump,6635,TX,Howard
3968,clinton,324,TX,Hudspeth
3968,trump,503,TX,Hudspeth
3776,clinton,6301,TX,Hunt
3776,trump,23866,TX,Hunt
3846,clinton,854,TX,Hutchinson
3846,trump,7039,TX,Hutchinson
3972,clinton,90,TX,Irion
3972,trump,660,TX,Irion
3904,clinton,314,TX,Jack
3904,trump,2973,TX,Jack
3866,clinton,904,TX,Jackson
3866,trump,4266,TX,Jackson
3815,clinton,2582,TX,Jasper
3815,trump,10578,TX,Jasper
3956,clinton,422,TX,Jeff Davis
3956,trump,694,TX,Jeff Davis
3752,clinton,42404,TX,Jefferson
3752,trump,42828,TX,Jefferson
3923,clinton,1635,TX,Jim Hogg
3923,trump,430,TX,Jim Hogg
3818,clinton,6688,TX,Jim Wells
3818,trump,5411,TX,Jim Wells
3759,clinton,10976,TX,Johnson
3759,trump,44370,TX,Johnson
3863,clinton,935,TX,Jones
3863,trump,4815,TX,Jones
3888,clinton,1144,TX,Karnes
3888,trump,2959,TX,Karnes
3768,clinton,10265,TX,Kaufman
3768,trump,29537,TX,Kaufman
3791,clinton,3633,TX,Kendall
3791,trump,15663,TX,Kendall
3985,clinton,99,TX,Kenedy
3985,trump,84,TX,Kenedy
3983,clinton,59,TX,Kent
3983,trump,360,TX,Kent
3786,clinton,4665,TX,Kerr
3786,trump,17658,TX,Kerr
3932,clinton,206,TX,Kimble
3932,trump,1697,TX,Kimble
3986,clinton,5,TX,King
3986,trump,149,TX,King
3948,clinton,457,TX,Kinney
3948,trump,936,TX,Kinney
3833,clinton,4713,TX,Kleberg
3833,trump,4364,TX,Kleberg
3953,clinton,247,TX,Knox
3953,trump,1078,TX,Knox
3926,clinton,1125,TX,La Salle
3926,trump,870,TX,La Salle
3839,clinton,1170,TX,La Vaca
3839,trump,7339,TX,La Vaca
3797,clinton,3579,TX,Lamar
3797,trump,14546,TX,Lamar
3893,clinton,770,TX,Lamb
3893,trump,3040,TX,Lamb
3845,clinton,1479,TX,Lampasas
3845,trump,6371,TX,Lampasas
3860,clinton,1372,TX,Lee
3860,trump,4996,TX,Lee
3852,clinton,909,TX,Leon
3852,trump,6391,TX,Leon
3785,clinton,4851,TX,Liberty
3785,trump,18856,TX,Liberty
3850,clinton,1748,TX,Limestone
3850,trump,5747,TX,Limestone
3954,clinton,135,TX,Lipscomb
3954,trump,1159,TX,Lipscomb
3884,clinton,739,TX,Live Oak
3884,trump,3450,TX,Live Oak
3828,clinton,1825,TX,Llano
3828,trump,8283,TX,Llano
3987,clinton,4,TX,Loving
3987,trump,57,TX,Loving
3749,clinton,27956,TX,Lubbock
3749,trump,65566,TX,Lubbock
3927,clinton,403,TX,Lynn
3927,trump,1546,TX,Lynn
3882,clinton,881,TX,Madison
3882,trump,3349,TX,Madison
3886,clinton,1156,TX,Marion
3886,trump,2968,TX,Marion
3937,clinton,266,TX,Martin
3937,trump,1453,TX,Martin
3925,clinton,353,TX,Mason
3925,trump,1656,TX,Mason
3821,clinton,3357,TX,Matagorda
3821,trump,8147,TX,Matagorda
3812,clinton,10397,TX,Maverick
3812,trump,2816,TX,Maverick
3908,clinton,480,TX,McCulloch
3908,trump,2546,TX,McCulloch
3754,clinton,27046,TX,McLennan
3754,trump,48245,TX,McLennan
3981,clinton,40,TX,McMullen
3981,trump,454,TX,McMullen
3799,clinton,4624,TX,Medina
3799,trump,12054,TX,Medina
3969,clinton,153,TX,Menard
3969,trump,681,TX,Menard
3764,clinton,9993,TX,Midland
3764,trump,36896,TX,Midland
3840,clinton,2042,TX,Milam
3840,trump,6340,TX,Milam
3919,clinton,242,TX,Mills
3919,trump,1949,TX,Mills
3921,clinton,353,TX,Mitchell
3921,trump,1780,TX,Mitchell
3841,clinton,885,TX,Montague
3841,trump,7526,TX,Montague
3743,clinton,45744,TX,Montgomery
3743,trump,150188,TX,Montgomery
3867,clinton,1096,TX,Moore
3867,trump,3974,TX,Moore
3874,clinton,1425,TX,Morris
3874,trump,3443,TX,Morris
3976,clinton,40,TX,Motley
3976,trump,571,TX,Motley
3788,clinton,6822,TX,Nacogdoches
3788,trump,14751,TX,Nacogdoches
3804,clinton,3998,TX,Navarro
3804,trump,11984,TX,Navarro
3892,clinton,978,TX,Newton
3892,trump,2961,TX,Newton
3876,clinton,1029,TX,Nolan
3876,trump,3551,TX,Nolan
3748,clinton,49102,TX,Nueces
3748,trump,50704,TX,Nueces
3909,clinton,274,TX,Ochiltree
3909,trump,2628,TX,Ochiltree
3963,clinton,78,TX,Oldham
3963,trump,850,TX,Oldham
3775,clinton,5716,TX,Orange
3775,trump,25385,TX,Orange
3831,clinton,1700,TX,Palo Pinto
3831,trump,8222,TX,Palo Pinto
3827,clinton,1835,TX,Panola
3827,trump,8445,TX,Panola
3762,clinton,8329,TX,Parker
3762,trump,46433,TX,Parker
3912,clinton,848,TX,Parmer
3912,trump,1911,TX,Parmer
3889,clinton,1551,TX,Pecos
3889,trump,2463,TX,Pecos
3774,clinton,7123,TX,Polk
3774,trump,26587,TX,Polk
3780,clinton,7620,TX,Potter
3780,trump,19499,TX,Potter
3920,clinton,1458,TX,Presidio
3920,trump,652,TX,Presidio
3878,clinton,619,TX,Rains
3878,trump,3919,TX,Rains
3763,clinton,8340,TX,Randall
3763,trump,43379,TX,Randall
3967,clinton,167,TX,Reagan
3967,trump,709,TX,Reagan
3941,clinton,262,TX,Real
3941,trump,1382,TX,Real
3871,clinton,1148,TX,Red River
3871,trump,3924,TX,Red River
3906,clinton,1659,TX,Reeves
3906,trump,1417,TX,Reeves
3911,clinton,1034,TX,Refugio
3911,trump,1830,TX,Refugio
3979,clinton,20,TX,Roberts
3979,trump,524,TX,Roberts
3855,clinton,2203,TX,Robertson
3855,trump,4665,TX,Robertson
3769,clinton,9633,TX,Rockwall
3769,trump,28396,TX,Rockwall
3895,clinton,452,TX,Runnels
3895,trump,3241,TX,Runnels
3795,clinton,3935,TX,Rusk
3795,trump,14675,TX,Rusk
3877,clinton,614,TX,Sabine
3877,trump,3992,TX,Sabine
3899,clinton,907,TX,San Augustine
3899,trump,2620,TX,San Augustine
3829,clinton,2034,TX,San Jacinto
3829,trump,8050,TX,San Jacinto
3790,clinton,7825,TX,San Patricio
3790,trump,13004,TX,San Patricio
3915,clinton,293,TX,San Saba
3915,trump,2025,TX,San Saba
3961,clinton,209,TX,Schleicher
3961,trump,819,TX,Schleicher
3868,clinton,733,TX,Scurry
3868,trump,4403,TX,Scurry
3944,clinton,103,TX,Shackelford
3944,trump,1378,TX,Shackelford
3835,clinton,1757,TX,Shelby
3835,trump,7171,TX,Shelby
3964,clinton,96,TX,Sherman
3964,trump,807,TX,Sherman
3753,clinton,22128,TX,Smith
3753,trump,58631,TX,Smith
3894,clinton,540,TX,Somervell
3894,trump,3206,TX,Somervell
3823,clinton,9246,TX,Starr
3823,trump,2218,TX,Starr
3901,clinton,348,TX,Stephens
3901,trump,3033,TX,Stephens
3975,clinton,70,TX,Sterling
3975,trump,549,TX,Sterling
3974,clinton,135,TX,Stonewall
3974,trump,555,TX,Stonewall
3950,clinton,313,TX,Sutton
3950,trump,1075,TX,Sutton
3922,clinton,462,TX,Swisher
3922,trump,1671,TX,Swisher
3736,clinton,288001,TX,Tarrant
3736,trump,345683,TX,Tarrant
3766,clinton,10047,TX,Taylor
3766,trump,33172,TX,Taylor
3982,clinton,140,TX,Terrell
3982,trump,287,TX,Terrell
3936,clinton,424,TX,Terry
3936,trump,1295,TX,Terry
3970,clinton,84,TX,Throckmorton
3970,trump,715,TX,Throckmorton
3834,clinton,2538,TX,Titus
3834,trump,6405,TX,Titus
3770,clinton,9117,TX,Tom Green
3770,trump,27376,TX,Tom Green
3738,clinton,306475,TX,Travis
3738,trump,126750,TX,Travis
3862,clinton,1154,TX,Trinity
3862,trump,4737,TX,Trinity
3847,clinton,1243,TX,Tyler
3847,trump,6601,TX,Tyler
3805,clinton,2378,TX,Upshur
3805,trump,13198,TX,Upshur
3955,clinton,284,TX,Upton
3955,trump,961,TX,Upton
3836,clinton,3863,TX,Uvalde
3836,trump,4828,TX,Uvalde
3814,clinton,6920,TX,Val Verde
3814,trump,5856,TX,Val Verde
3789,clinton,2792,TX,Van Zandt
3789,trump,18436,TX,Van Zandt
3777,clinton,8843,TX,Victoria
3777,trump,21253,TX,Victoria
3792,clinton,6085,TX,Walker
3792,trump,12878,TX,Walker
3801,clinton,5744,TX,Waller
3801,trump,10525,TX,Waller
3902,clinton,780,TX,Ward
3902,trump,2541,TX,Ward
3807,clinton,3381,TX,Washington
3807,trump,10944,TX,Washington
3761,clinton,42297,TX,Webb
3761,trump,12946,TX,Webb
3808,clinton,4238,TX,Wharton
3808,trump,10149,TX,Wharton
3916,clinton,194,TX,Wheeler
3916,trump,2087,TX,Wheeler
3771,clinton,8752,TX,Wichita
3771,trump,27609,TX,Wichita
3891,clinton,807,TX,Wilbarger
3891,trump,3166,TX,Wilbarger
3872,clinton,3416,TX,Willacy
3872,trump,1541,TX,Willacy
3744,clinton,84252,TX,Williamson
3744,trump,104029,TX,Williamson
3793,clinton,4790,TX,Wilson
3793,trump,13991,TX,Wilson
3933,clinton,420,TX,Winkler
3933,trump,1403,TX,Winkler
3784,clinton,3412,TX,Wise
3784,trump,20655,TX,Wise
3796,clinton,2624,TX,Wood
3796,trump,15681,TX,Wood
3917,clinton,426,TX,Yoakum
3917,trump,1797,TX,Yoakum
3849,clinton,873,TX,Young
3849,trump,6587,TX,Young
3907,clinton,2056,TX,Zapata
3907,trump,1028,TX,Zapata
3903,clinton,2633,TX,Zavala
3903,trump,692,TX,Zavala
4011,clinton,258,UT,Beaver
4011,trump,1800,UT,Beaver
3995,clinton,1814,UT,Box Elder
3995,trump,10324,UT,Box Elder
3993,clinton,5435,UT,Cache
3993,trump,12385,UT,Cache
4002,clinton,1673,UT,Carbon
4002,trump,5055,UT,Carbon
4016,clinton,76,UT,Daggett
4016,trump,327,UT,Daggett
3990,clinton,19458,UT,Davis
3990,trump,39047,UT,Davis
4003,clinton,498,UT,Duchesne
4003,trump,5482,UT,Duchesne
4007,clinton,379,UT,Emery
4007,trump,3402,UT,Emery
4012,clinton,352,UT,Garfield
4012,trump,1577,UT,Garfield
4008,clinton,1920,UT,Grand
4008,trump,1924,UT,Grand
3996,clinton,667,UT,Iron
3996,trump,2671,UT,Iron
4009,clinton,434,UT,Juab
4009,trump,2750,UT,Juab
4010,clinton,717,UT,Kane
4010,trump,2083,UT,Kane
4005,clinton,410,UT,Millard
4005,trump,3672,UT,Millard
4006,clinton,572,UT,Morgan
4006,trump,3156,UT,Morgan
4015,clinton,31,UT,Piute
4015,trump,537,UT,Piute
4014,clinton,104,UT,Rich
4014,trump,786,UT,Rich
3988,clinton,117667,UT,Salt Lake
3988,trump,82590,UT,Salt Lake
4004,clinton,1143,UT,San Juan
4004,trump,2073,UT,San Juan
4000,clinton,979,UT,Sanpete
4000,trump,6081,UT,Sanpete
4001,clinton,648,UT,Sevier
4001,trump,6146,UT,Sevier
3997,clinton,9464,UT,Summit
3997,trump,6588,UT,Summit
3994,clinton,4015,UT,Tooele
3994,trump,9693,UT,Tooele
3998,clinton,951,UT,Uintah
3998,trump,9375,UT,Uintah
3989,clinton,22934,UT,Utah
3989,trump,84863,UT,Utah
3999,clinton,2800,UT,Wasatch
3999,trump,5627,UT,Wasatch
3992,clinton,8369,UT,Washington
3992,trump,33472,UT,Washington
4013,clinton,271,UT,Wayne
4013,trump,959,UT,Wayne
3991,clinton,18819,UT,Weber
3991,trump,30561,UT,Weber
4313,clinton,6737,VA,Accomack
4313,trump,8582,VA,Accomack
4279,clinton,33297,VA,Albemarle
4279,trump,19232,VA,Albemarle
4273,clinton,57147,VA,Alexandria
4273,trump,13241,VA,Alexandria
4358,clinton,2165,VA,Alleghany
4358,trump,4873,VA,Alleghany
4362,clinton,2150,VA,Amelia
4362,trump,4704,VA,Amelia
4316,clinton,4986,VA,Amherst
4316,trump,9643,VA,Amherst
4354,clinton,2023,VA,Appomattox
4354,trump,5714,VA,Appomattox
4269,clinton,91879,VA,Arlington
4269,trump,20155,VA,Arlington
4289,clinton,8108,VA,Augusta
4289,trump,26152,VA,Augusta
4393,clinton,603,VA,Bath
4393,trump,1548,VA,Bath
4281,clinton,9733,VA,Bedford
4281,trump,30578,VA,Bedford
4386,clinton,453,VA,Bland
4386,trump,2572,VA,Bland
4304,clinton,4492,VA,Botetourt
4304,trump,13369,VA,Botetourt
4363,clinton,1832,VA,Bristol
4363,trump,4884,VA,Bristol
4356,clinton,4473,VA,Brunswick
4356,trump,3045,VA,Brunswick
4340,clinton,1721,VA,Buchanan
4340,trump,7292,VA,Buchanan
4359,clinton,3128,VA,Buckingham
4359,trump,3969,VA,Buckingham
4389,clinton,693,VA,Buena Vista
4389,trump,1432,VA,Buena Vista
4294,clinton,6597,VA,Campbell
4294,trump,19442,VA,Campbell
4319,clinton,6425,VA,Caroline
4319,trump,7143,VA,Caroline
4322,clinton,2557,VA,Carroll
4322,trump,10653,VA,Carroll
4383,clinton,2244,VA,Charles City
4383,trump,1381,VA,Charles City
4372,clinton,2153,VA,Charlotte
4372,trump,3479,VA,Charlotte
4298,clinton,17865,VA,Charlottesville
4298,trump,2951,VA,Charlottesville
4270,clinton,52554,VA,Chesapeake
4270,trump,53988,VA,Chesapeake
4265,clinton,80993,VA,Chesterfield
4265,trump,84938,VA,Chesterfield
4352,clinton,3047,VA,Clarke
4352,trump,4657,VA,Clarke
4347,clinton,2367,VA,Colonial Heights
4347,trump,5681,VA,Colonial Heights
4390,clinton,914,VA,Covington
4390,trump,1349,VA,Covington
4387,clinton,541,VA,Craig
4387,trump,2139,VA,Craig
4299,clinton,7744,VA,Culpeper
4299,trump,13341,VA,Culpeper
4378,clinton,2032,VA,Cumberland
4378,trump,2693,VA,Cumberland
4303,clinton,11051,VA,Danville
4303,trump,7306,VA,Danville
4367,clinton,1335,VA,Dickenson
4367,trump,4932,VA,Dickenson
4323,clinton,5765,VA,Dinwiddie
4323,trump,7447,VA,Dinwiddie
4391,clinton,1531,VA,Emporia
4391,trump,792,VA,Emporia
4374,clinton,2541,VA,Essex
4374,trump,2657,VA,Essex
4263,clinton,354485,VA,Fairfax
4263,trump,157837,VA,Fairfax
4331,clinton,7363,VA,Fairfax City
4331,trump,3695,VA,Fairfax City
4355,clinton,5810,VA,Falls Church
4355,trump,1323,VA,Falls Church
4288,clinton,12960,VA,Fauquier
4288,trump,22110,VA,Fauquier
4353,clinton,2300,VA,Floyd
4353,trump,5289,VA,Floyd
4324,clinton,5751,VA,Fluvanna
4324,trump,7018,VA,Fluvanna
4295,clinton,7254,VA,Franklin
4295,trump,18560,VA,Franklin
4381,clinton,2516,VA,Franklin City
4381,trump,1421,VA,Franklin City
4287,clinton,11920,VA,Frederick
4287,trump,26069,VA,Frederick
4333,clinton,6690,VA,Fredericksburg
4333,trump,3731,VA,Fredericksburg
4392,clinton,680,VA,Galax
4392,trump,1603,VA,Galax
4350,clinton,1949,VA,Giles
4350,trump,5930,VA,Giles
4302,clinton,5399,VA,Gloucester
4302,trump,13087,VA,Gloucester
4320,clinton,4884,VA,Goochland
4320,trump,8374,VA,Goochland
4360,clinton,1407,VA,Grayson
4360,trump,5593,VA,Grayson
4338,clinton,2923,VA,Greene
4338,trump,5943,VA,Greene
4380,clinton,2558,VA,Greensville
4380,trump,1737,VA,Greensville
4310,clinton,6890,VA,Halifax
4310,trump,9698,VA,Halifax
4278,clinton,41030,VA,Hampton
4278,trump,17802,VA,Hampton
4276,clinton,19360,VA,Hanover
4276,trump,39592,VA,Hanover
4307,clinton,10100,VA,Harrisonburg
4307,trump,6232,VA,Harrisonburg
4267,clinton,93615,VA,Henrico
4267,trump,59674,VA,Henrico
4297,clinton,8199,VA,Henry
4297,trump,15207,VA,Henry
4395,clinton,371,VA,Highland
4395,trump,958,VA,Highland
4344,clinton,4722,VA,Hopewell
4344,trump,3885,VA,Hopewell
4300,clinton,7673,VA,Isle of Wight
4300,trump,11971,VA,Isle of Wight
4283,clinton,19091,VA,James City
4283,trump,21284,VA,James City
4385,clinton,1451,VA,King and Queen
4385,trump,2059,VA,King and Queen
4330,clinton,4002,VA,King George
4330,trump,7338,VA,King George
4343,clinton,2752,VA,King William
4343,trump,5963,VA,King William
4366,clinton,2862,VA,Lancaster
4366,trump,3520,VA,Lancaster
4339,clinton,1627,VA,Lee
4339,trump,7542,VA,Lee
4388,clinton,1514,VA,Lexington
4388,trump,766,VA,Lexington
4264,clinton,99909,VA,Loudoun
4264,trump,69633,VA,Loudoun
4308,clinton,6208,VA,Louisa
4308,trump,10507,VA,Louisa
4373,clinton,2226,VA,Lunenburg
4373,trump,3206,VA,Lunenburg
4291,clinton,14787,VA,Lynchburg
4291,trump,17979,VA,Lynchburg
4364,clinton,2202,VA,Madison
4364,trump,4418,VA,Madison
4314,clinton,8395,VA,Manassas
4314,trump,5934,VA,Manassas
4376,clinton,3218,VA,Manassas Park
4376,trump,1732,VA,Manassas Park
4371,clinton,3531,VA,Martinsville
4371,trump,2149,VA,Martinsville
4375,clinton,1563,VA,Mathews
4375,trump,3515,VA,Mathews
4315,clinton,6571,VA,Mecklenburg
4315,trump,8283,VA,Mecklenburg
4370,clinton,2107,VA,Middlesex
4370,trump,3668,VA,Middlesex
4284,clinton,20015,VA,Montgomery
4284,trump,19455,VA,Montgomery
4349,clinton,3677,VA,Nelson
4349,trump,4150,VA,Nelson
4328,clinton,3545,VA,New Kent
4328,trump,8117,VA,New Kent
4274,clinton,40997,VA,Newport News
4274,trump,23650,VA,Newport News
4272,clinton,51429,VA,Norfolk
4272,trump,19875,VA,Norfolk
4368,clinton,3255,VA,Northampton
4368,trump,2686,VA,Northampton
4351,clinton,2830,VA,Northumberland
4351,trump,5089,VA,Northumberland
4394,clinton,383,VA,Norton
4394,trump,1021,VA,Norton
4365,clinton,2829,VA,Nottoway
4365,trump,3712,VA,Nottoway
4309,clinton,5955,VA,Orange
4309,trump,10511,VA,Orange
4335,clinton,2514,VA,Page
4335,trump,7824,VA,Page
4346,clinton,1768,VA,Patrick
4346,trump,6454,VA,Patrick
4321,clinton,12005,VA,Petersburg
4321,trump,1448,VA,Petersburg
4293,clinton,9195,VA,Pittsylvania
4293,trump,21742,VA,Pittsylvania
4361,clinton,1599,VA,Poquoson
4361,trump,5089,VA,Poquoson
4282,clinton,28462,VA,Portsmouth
4282,trump,12773,VA,Portsmouth
4311,clinton,4057,VA,Powhatan
4311,trump,11875,VA,Powhatan
4342,clinton,4590,VA,Prince Edward
4342,trump,4099,VA,Prince Edward
4312,clinton,6419,VA,Prince George
4312,trump,9157,VA,Prince George
4268,clinton,83093,VA,Prince William
4268,trump,54065,VA,Prince William
4317,clinton,4170,VA,Pulaski
4317,trump,10314,VA,Pulaski
4369,clinton,2923,VA,Radford
4369,trump,2637,VA,Radford
4379,clinton,1741,VA,Rappahannock
4379,trump,2532,VA,Rappahannock
4384,clinton,1347,VA,Richmond
4384,trump,2213,VA,Richmond
4271,clinton,74640,VA,Richmond City
4271,trump,14254,VA,Richmond City
4280,clinton,16787,VA,Roanoke
4280,trump,30857,VA,Roanoke
4286,clinton,23403,VA,Roanoke City
4286,trump,16045,VA,Roanoke City
4334,clinton,3506,VA,Rockbridge
4334,trump,6671,VA,Rockbridge
4290,clinton,9361,VA,Rockingham
4290,trump,25269,VA,Rockingham
4327,clinton,2328,VA,Russell
4327,trump,9516,VA,Russell
4329,clinton,4212,VA,Salem
4329,trump,7225,VA,Salem
4337,clinton,1579,VA,Scott
4337,trump,8242,VA,Scott
4301,clinton,5269,VA,Shenandoah
4301,trump,14078,VA,Shenandoah
4326,clinton,2661,VA,Smyth
4326,trump,9747,VA,Smyth
4345,clinton,3595,VA,Southampton
4345,trump,5035,VA,Southampton
4277,clinton,24204,VA,Spotsylvania
4277,trump,34619,VA,Spotsylvania
